Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm,Arbol_Decision_Regressor_pred_ppm,Random_Forest_Regressor_pred_ppm
39,9635.037,5568.045,1435.879,6.095,1,0,0.4,0,0.0916762126124913,1,0.7,1,0.8,1.2407711243896293,0.9628646854406034,2.571601384670821,3.0984371641830237
40,6534.289,7776.823,941.609,4.41,1,1,0.6,0,0.21296416655736733,1,0.8947368421052632,1,0.89,2.556802164978831,1.0575051986369697,2.283190799812593,3.075761260105584
41,5707.779,3745.325,968.7,0.01,0,0,0.2,0,0.20087670203037786,0,0.06818181818181818,0,0.15,1.175885943576447,0.9937845828380593,0.921,3.0706161299955936
42,4769.826,6597.82,956.0,4.187,1,1,1.0,1,0.9999999982063272,1,1.0,1,0.67,2.5816483878945062,2.614198647671714,2.571601384670821,3.0628936452093836
43,4916.8,6713.0,1005.0,5.153,1,0,0.4,1,0.5927316136151075,1,0.8947368421052632,1,0.68,1.6041229870089064,1.0420635456731957,0.722991173496274,3.0170020448920702
44,4994.65,8198.165,413.0,0.0025,0,0,0.0,0,0.13768224445605096,0,0.0,0,0.02,2.6474973578345073,0.8129484134701563,1.181,2.9979746616808467
45,9650.171,3166.114,1463.229,2.262,1,1,1.0,1,0.9999999999998295,1,1.0,1,0.72,1.8271566173738514,0.8636073645321726,3.9300265719365046,2.9785782454553997
46,5748.141,5875.98,1150.0,0.007,0,0,0.2,1,0.6855198431558581,0,0.0,0,0.1,2.5945916770908535,1.1677203580486513,132.24499999999998,2.9706066463626355
47,4420.0,7591.0,359.0,0.0025,0,0,0.0,0,0.03249615711462402,0,0.0,0,0.0,0.8420463207151766,2.1722943522205473,6.465999999999999,2.9503639114174063
48,4834.949,6210.729,1102.589,0.021,0,0,0.4,0,0.17696452115690642,0,0.02702702702702703,0,0.06,0.4420969601141798,0.9384624600422469,3.7885560479251046,2.8990448141632505
49,4692.0,7856.0,342.0,0.0025,0,0,0.0,0,0.16222379449276583,0,0.0,0,0.0,1.9622173115062451,0.9602085631615118,6.465999999999999,2.6965160683058613
50,7403.0,9151.0,932.0,0.0025,0,0,0.0,0,0.03103760818749568,0,0.07142857142857142,0,0.09,0.585896203545012,1.3214988597035646,2.283190799812593,2.677348577725968
51,7652.186,7268.54,1217.0,0.014,0,0,0.4,0,0.38429807869531163,0,0.07142857142857142,0,0.03,0.9755203442035436,1.021103099766183,2.571601384670821,2.661723956087214
52,5300.192,8533.699,486.0,2.476,1,1,1.0,1,1.0,1,1.0,1,0.83,2.0852385904434754,2.513785594579333,1.8931737585878774,2.6595902522408315
53,6498.007,7771.762,960.0,3.216,1,0,0.4,0,0.28489828741408313,1,0.8888888888888888,1,0.78,3.542985545419982,1.0255890660341156,3.7885560479251046,2.593055298898282
54,4912.65,6713.0,1005.0,3.082,1,0,0.4,1,0.6532764316044961,1,0.8947368421052632,1,0.93,0.9670231663849469,1.245293440121999,0.722991173496274,2.5058462187664414
55,6361.0,9036.0,564.0,0.0025,0,0,0.2,0,0.11863819189754317,0,0.0,0,0.01,2.0419965257994486,0.9916692615783912,0.17964990763046554,2.2946187732151095
56,6507.0,7857.0,911.0,2.643,1,1,0.8,0,0.14513504164218155,1,0.8947368421052632,1,0.85,4.121691425764724,1.0072579958923318,1.0310368953501068,2.269318806142213
57,4307.072,7605.748,277.55,0.0025,0,0,0.0,0,0.04869828702067948,0,0.0,0,0.01,2.5240201924342966,1.4054467992704192,6.465999999999999,2.247603847613678
58,7333.912,6515.929,1286.879,2.721,1,1,0.6,1,0.9906547192075396,1,1.0,1,0.89,3.0402794487787568,1.5168516010491087,0.722991173496274,2.2397600989874444
59,6589.0,7741.0,1010.0,0.0025,0,0,0.2,0,0.1749313279747421,0,0.0,0,0.01,2.6474973578345065,1.014329719534223,1.181,2.1843260302524627
60,3948.927,7387.505,226.81,0.006,0,0,0.0,0,0.03328487551442727,0,0.0,0,0.0,0.9200187435447968,1.2010511645897797,6.465999999999999,2.1813503339433433
61,4726.049,6254.175,1092.0,4.093,1,1,0.8,1,0.9999960869239182,1,1.0,1,0.79,0.6121480115792222,1.7052090886769564,4.509632847636605,2.175318827357433
62,7668.103,7227.104,1273.0,2.625,1,1,0.8,1,0.9953897482772758,1,1.0,1,0.96,1.2017203414362965,1.8661487820236007,2.283190799812593,2.167132608288285
63,5710.122,7776.634,748.0,0.0025,0,0,0.2,0,0.16662390177449324,0,0.0,0,0.08,2.6474973578345073,1.129320873421382,6.465999999999999,2.130822699863404
64,4636.646,7435.528,523.0,0.045,0,0,0.4,0,0.248985399692575,0,0.06818181818181818,0,0.03,0.8855855521686535,1.235593893208102,1.181,2.1120729388769623
65,17444.0,8340.0,1287.0,0.1,0,0,0.4,0,0.051271009151459705,0,0.0,0,0.24,1.1519413126655051,3.3992699599793585,2.283190799812593,2.061917078433439
66,6365.987,9165.388,646.4,0.0025,0,0,0.0,0,0.0035158992917466315,0,0.02702702702702703,0,0.02,0.6031382587260661,1.5190405224373098,1.1783710079833332,2.0466324176996045
67,4751.525,6829.675,942.979,0.074,0,0,0.0,0,0.31600819105355765,0,0.07142857142857142,0,0.12,1.4009839029913351,1.5360565518650335,0.722991173496274,2.0309426564344855
68,4674.0,7389.0,549.0,1.181,1,1,0.6,0,0.49292285869661506,1,1.0,1,0.9,0.5071588952042054,1.2856215353254465,1.181,2.0145206616755473
69,6259.677,7147.453,1169.099,2.136,1,1,1.0,1,0.9994581775266617,1,1.0,1,0.81,1.6738592000755417,1.6788703940253953,1.8931737585878774,2.0010007475182023
70,6323.0,7596.0,916.0,0.01,0,0,0.2,0,0.16238301191611496,0,0.06719367588932806,0,0.01,2.166617791646361,1.0310122071222598,1.7429999999999999,1.9999824722786812
71,6335.0,7610.0,892.0,0.028,0,0,0.0,0,0.19456595515594838,0,0.07142857142857142,0,0.04,1.9622173115062451,1.1417412108087208,0.722991173496274,1.969979155405715
72,7539.928,7445.966,1253.209,0.0025,0,0,0.2,0,0.21441188753348964,0,0.06818181818181818,0,0.02,1.4434226893096116,1.131672229978017,0.921,1.95833074299445
73,4428.391,7574.709,389.0,0.0025,0,0,0.0,0,0.002080638093896054,0,0.03278688524590164,0,0.02,1.0584583235431977,5.060346589163782,0.17964990763046554,1.9511726513509307
74,6350.0,7608.0,910.0,0.026,0,0,0.0,0,0.1351963474895587,0,0.06719367588932806,0,0.08,2.3048112871071442,0.800374083590148,0.1867157979021039,1.9290540887794487
75,6530.714,7826.906,945.0,2.496,1,1,0.8,0,0.16519123126159727,1,0.8888888888888888,1,0.79,1.6661998397765192,0.9057576987005016,1.1783710079833332,1.9290106450481612
76,7651.098,7262.602,1258.0,1.881,1,1,1.0,1,0.9999797961217572,1,1.0,1,0.83,1.6435694735328819,1.5919097548142487,2.571601384670821,1.9101025223258583
77,6729.996,7747.946,1013.359,0.085,0,0,0.2,0,0.16613335395397455,0,0.06719367588932806,0,0.13,6.220562812611661,0.9774672390155708,0.4765442467801234,1.90640925332133
78,10820.694,5822.978,1528.93,0.054,0,0,0.4,0,0.34830530543506066,0,0.07142857142857142,0,0.09,0.25706062626765885,1.1461300594453119,1.7429999999999999,1.89280141253983
79,6325.0,7608.0,919.0,0.025,0,0,0.2,0,0.2637443454838566,0,0.06719367588932806,0,0.04,1.6131060244864108,1.1557600407425548,1.7429999999999999,1.8536880734540186
80,4601.089,6364.632,1021.28,2.873,1,0,0.2,1,0.9324349862442182,1,1.0,1,0.85,0.701874846945432,1.1037088592019406,4.509632847636605,1.8434481131130571
81,7559.0,7715.0,1108.0,0.0025,0,1,0.6,0,0.1859913707210573,0,0.0,0,0.01,2.5240201924342966,1.1006701903660243,0.17964990763046554,1.8347844903261334
82,4365.662,6437.495,826.0,2.133,1,0,0.4,0,0.46611921279897167,1,1.0,1,0.78,0.677265856143198,1.7266238259712199,2.571601384670821,1.8339097874078922
83,6310.0,7611.0,943.0,0.028,0,0,0.2,0,0.17819027059005704,0,0.07142857142857142,0,0.24,1.7570479619914274,0.925296056827261,0.1867157979021039,1.8190164979929744
84,10817.573,6198.023,1468.48,0.026,0,0,0.4,0,0.1435440011108978,0,0.0,0,0.07,2.509366191921441,1.1282111089221742,10.665890931652221,1.8131377264962922
85,5555.229,6806.051,1156.639,3.108,1,1,0.6,1,0.5770051165160649,1,1.0,1,0.85,0.7879085122862611,0.5722698466399472,2.571601384670821,1.8055320988326504
86,6411.0,8998.0,553.0,0.0025,0,0,0.0,0,0.08385949894880242,0,0.0,0,0.01,1.9622173115062451,1.0034319518460102,0.17964990763046554,1.802241641960203
87,7540.48,7444.068,1247.0,0.006,0,0,0.0,0,0.23677202461603597,0,0.4666666666666667,0,0.1,1.9296151283803349,1.172543000975696,1.0310368953501068,1.7701951271902876
88,5520.65,7715.18,753.0,0.0025,0,0,0.0,0,0.08754321726931583,0,0.0,0,0.02,1.4694613997071506,0.6722938101912448,0.17964990763046554,1.747460470248508
89,4420.576,7520.641,382.0,0.0025,0,0,0.0,0,0.09843866977870783,0,0.02702702702702703,0,0.04,2.451924893087211,0.8490198584561983,0.17964990763046554,1.7401634661579788
90,5266.044,7286.197,716.069,2.02,1,1,0.6,1,0.6830802039040462,1,1.0,1,0.88,1.6131060244864102,1.20944069465326,0.722991173496274,1.7160136596564466
91,8906.997,8785.388,1045.77,0.0025,0,0,0.0,0,0.0005598141883290984,0,0.03278688524590164,0,0.01,0.9417391941056503,-0.5936621793257005,0.17964990763046554,1.6954142303268873
92,7356.0,7344.0,1276.0,2.868,1,0,0.4,0,0.2035602968163872,1,0.8947368421052632,1,0.81,0.8478987936680069,0.7697492990214851,0.722991173496274,1.6876107197547094
93,6529.129,7813.508,941.609,1.999,1,0,0.2,0,0.14018614548710684,1,0.8888888888888888,1,0.82,1.733030970158923,1.0065323346264257,1.1783710079833332,1.6756366268257235
94,6466.76,6960.407,1252.0,1.887,1,1,1.0,1,0.9978301956814183,1,1.0,1,0.95,1.2017203414362965,1.5967611389067533,1.8931737585878774,1.6679234199312072
95,6756.568,7967.345,968.0,0.0025,0,0,0.0,0,0.14452333091399155,0,0.03278688524590164,0,0.06,1.9988260721747306,0.543482131599784,0.17964990763046554,1.6633907711763387
96,8684.346,8882.298,1024.02,0.0025,0,0,0.0,0,0.03273108972641693,0,0.03278688524590164,0,0.01,0.9417391941056503,0.3667241983399029,0.17964990763046554,1.6459187672081599
97,6489.419,7447.858,1009.0,0.045,0,0,0.0,0,0.24388527176734698,0,0.38461538461538464,0,0.13,1.7849698260011517,0.8048900221588884,0.6181337712268828,1.6309360457564694
98,7391.0,7457.0,1258.0,0.008,0,0,0.2,0,0.15727055908686766,0,0.06818181818181818,0,0.01,3.702741049914534,1.1830786183487083,1.7429999999999999,1.6194654662962626
99,9638.037,5563.973,1435.879,2.193,1,0,0.4,1,0.749189094178457,1,0.7,1,0.81,1.1011929026590486,1.0991069628126555,0.4765442467801234,1.61865765031422
100,4463.0,7642.0,388.0,0.0025,0,0,0.0,0,0.0845453540478086,0,0.0,0,0.0,2.451924893087211,0.865696423324988,0.17964990763046554,1.6145524864920833
101,4386.0,6395.0,863.0,0.079,0,0,0.0,0,0.22819058476219906,0,0.07142857142857142,0,0.04,0.9147984380741099,1.2043529051094315,0.722991173496274,1.6035737662107195
102,7199.911,3507.765,1262.249,1.057,1,1,1.0,1,0.9999106840799558,1,1.0,1,0.8,0.7488943525767852,2.2453273228774444,0.6181337712268828,1.584928407030756
103,6468.0,8267.0,717.0,0.053,0,0,0.0,0,0.3128987030901661,1,0.8947368421052632,0,0.27,1.312346106726772,1.261508305262959,0.1867157979021039,1.5814260507006623
104,7504.0,7094.0,1280.0,0.0025,0,0,0.0,0,0.000300716234079825,0,0.0,0,0.0,1.2030812465920673,1.8366753790181802,0.17964990763046554,1.5792753488237472
105,8618.49,5946.74,1429.29,0.0025,0,0,0.0,0,0.004744202461325972,0,0.0,0,0.01,0.28009205566249185,3.9595182255554486,0.555,1.5629217807891274
106,8067.281,5575.402,1503.0,0.037,0,1,0.6,0,0.25830072613238075,0,0.06719367588932806,0,0.22,1.3614953393298523,1.1190880258662674,1.7429999999999999,1.5614918747361308
107,5669.038,6632.027,1284.399,1.89,1,1,0.8,1,0.9863445641186718,1,1.0,1,0.77,1.100642979759989,1.302236630042123,0.722991173496274,1.551548947015834
108,4457.0,7673.0,363.0,0.0025,0,0,0.0,0,0.13887795456887658,0,0.0,0,0.01,1.2915562094254642,0.8719562840038574,0.17964990763046554,1.5452461587726414
109,6494.224,7362.694,1055.0,0.01,0,0,0.4,0,0.19330113720031314,0,0.0,1,0.57,0.877730958259406,0.8099671364171808,0.4765442467801234,1.5395270227310878
110,7342.329,9283.829,938.0,0.0025,0,0,0.0,0,0.0025841171152588714,0,0.0,0,0.0,1.1532947647043266,3.6274288992931973,0.17964990763046554,1.5319707745930065
111,11969.984,9250.353,1304.83,0.0025,0,0,0.0,0,0.00010325073607299417,0,0.0,0,0.0,0.28534740572923856,-0.18553395524910782,0.555,1.5318638130235853
112,8678.575,8986.867,1093.85,0.0025,0,0,0.0,0,0.01357179591500683,0,0.03278688524590164,0,0.0,1.9988260721747306,-0.0712083504128595,0.17964990763046554,1.5316975807952509
113,7114.945,9343.175,979.0,0.0025,0,0,0.0,0,0.019414802115455265,0,0.0,0,0.0,0.3979290805919187,1.8030011510750592,0.555,1.529412085431506
114,5671.274,6625.091,1218.0,2.35,1,1,0.8,1,0.6936260848290501,1,1.0,1,0.97,0.7064223352135877,1.0428085758158794,0.722991173496274,1.5287769764879744
115,4421.501,7521.07,383.0,0.0025,0,0,0.0,0,0.04073988458988608,0,0.0,0,0.01,2.329386739482138,1.7007633201631167,0.17964990763046554,1.5272734653304059
116,6539.0,7750.0,975.0,0.0025,0,0,0.0,0,0.002251014855701611,0,0.0,0,0.0,1.2608487471402665,1.3469754445704727,0.17964990763046554,1.5203425873129242
117,10943.0,6540.0,1446.0,0.006,0,0,0.0,0,0.025553986584084403,0,0.03278688524590164,0,0.03,0.867765532360684,0.6303362161859263,0.17964990763046554,1.51682633068764
118,5415.241,6352.257,1292.149,0.0025,0,0,0.0,0,0.2812985178228601,0,0.06818181818181818,0,0.01,0.3915132895280827,0.5604646267997502,0.17964990763046554,1.5072729759380756
119,6340.953,6898.741,1302.709,0.014,0,0,0.0,0,0.000776829025376123,0,0.0,0,0.03,1.1532947647043266,0.9705455175340355,2.571601384670821,1.5051261395063245
120,7555.0,5115.0,1373.0,0.0025,0,0,0.0,0,0.002634973002355909,0,0.0,0,0.0,0.28009205566249185,1.8546394619022686,0.555,1.4884794996276298
121,11989.433,9247.174,1307.57,0.0025,0,0,0.0,0,0.0010222887788258685,1,1.0,0,0.0,0.2770138185805673,0.2253446848524663,0.555,1.479127443224741
122,6666.0,7816.0,1002.0,0.0025,0,0,0.0,0,0.0023651320978866418,0,0.0,0,0.0,1.2608487471402665,1.1654176456362024,0.17964990763046554,1.4782812676987154
123,10867.0,9037.0,1247.0,0.0025,0,0,0.0,0,0.001603529930030021,0,0.0,0,0.0,0.38552378108909185,2.78030192848188,0.17964990763046554,1.4738698275462914
124,11613.932,7840.834,1303.0,0.0025,0,0,0.0,0,1.3250473631119839e-06,0,0.0,0,0.0,1.1532947647043266,0.9276842499373198,0.17964990763046554,1.4733195644782517
125,7347.0,7301.0,1265.0,2.376,1,0,0.4,0,0.36455669028766374,1,1.0,1,0.88,0.6902085339373987,0.6189018241751703,0.6181337712268828,1.4731474826558102
126,3327.0,6108.0,359.0,0.081,0,0,0.0,0,0.030441174744379133,0,0.07142857142857142,0,0.04,0.867765532360684,0.5229701163046913,2.283190799812593,1.470322294493573
127,4923.0,6645.0,1050.0,0.921,1,1,0.6,0,0.2710616922186897,0,0.07142857142857142,0,0.4,0.5723090781647735,1.2581268028444037,0.921,1.4629098012406696
128,8260.229,8339.02,890.0,0.0025,0,0,0.0,0,0.12291380232123693,0,0.0,0,0.02,0.39384290434389113,0.5088467019302927,0.555,1.4535252770627758
129,4930.0,6656.0,1036.0,1.738,1,1,1.0,1,0.807615501390425,1,0.8947368421052632,1,0.94,0.6880491821961567,1.5188143898137296,0.722991173496274,1.446960294186383
130,7188.403,8040.524,930.0,0.0025,0,0,0.0,0,0.0012932417638194056,0,0.02702702702702703,0,0.01,1.1532947647043266,1.5567443815218132,0.17964990763046554,1.444613916362992
131,5736.0,7994.0,610.0,0.0025,0,0,0.0,0,0.04806122790181736,0,0.0,0,0.0,1.6268296051007707,2.819143847297271,0.17964990763046554,1.4438230958954765
132,7466.576,7548.027,1246.0,0.007,0,0,0.4,0,0.24311278667489164,0,0.06719367588932806,0,0.3,1.845259222705352,0.9139447679040925,1.0310368953501068,1.4429426753784418
133,4730.0,7936.0,275.0,0.0025,0,0,0.0,0,0.06975367325126376,0,0.0,0,0.01,1.945753096399772,0.5665253704694245,0.17964990763046554,1.4426346467132531
134,13043.0,437.0,1237.0,0.0025,0,0,0.0,0,0.0003609025651371851,0,0.0,0,0.0,1.1532947647043266,2.3354979650094805,0.17964990763046554,1.4392295741434908
135,11579.528,6845.732,1355.0,0.0025,0,0,0.0,0,0.005000788025769689,0,0.03278688524590164,0,0.01,0.7895535449084286,3.1398030973341373,0.17964990763046554,1.4372345476403228
136,6461.315,7685.196,951.059,0.0025,0,0,0.2,0,0.1859937910951922,0,0.0,0,0.07,5.500295913240852,0.9493724201364485,0.37251395480634897,1.4358781622633525
137,4919.0,6694.0,1020.0,1.831,1,0,0.2,1,0.5093867455004075,1,1.0,0,0.5,1.0415557013904542,1.5321696973045325,1.0310368953501068,1.4301769916050238
138,4651.0,7904.0,311.0,0.0025,0,0,0.0,0,0.07063191234660422,0,0.0,0,0.02,1.9622173115062451,1.5115905383481327,0.17964990763046554,1.4252677425144291
139,6360.437,8526.132,621.0,0.0025,0,0,0.0,0,0.0006633308275688523,0,0.0,0,0.0,1.1532947647043266,2.663764706011168,0.17964990763046554,1.4207932335703535
140,6906.0,7658.0,1113.0,0.0025,0,0,0.2,0,0.0067069651001940185,0,0.03278688524590164,0,0.0,0.23730558964012097,1.2465932319331197,0.17964990763046554,1.420470463974794
141,5636.188,6207.932,1246.0,0.0025,0,0,0.0,0,0.003663553685353817,0,0.0,0,0.0,0.38552378108909185,0.6935130157638478,0.555,1.4180239364286904
142,5901.0,7826.0,707.0,0.03,0,0,0.4,0,0.1932522207860886,0,0.0,0,0.06,4.0316023493216635,0.8283323332647926,0.37251395480634897,1.410271217657344
143,4702.059,6705.683,942.979,0.033,0,0,0.2,0,0.35251684761572416,0,0.06719367588932806,1,0.59,0.7862379621130913,1.1659587297785907,0.1867157979021039,1.4070324950597664
144,6566.0,7307.0,1055.0,0.007,0,0,0.0,0,0.00486708532046384,0,0.0,0,0.0,0.28009205566249185,2.0998331327381905,0.555,1.403109909761678
145,6234.0,7203.0,1135.0,0.039,0,0,0.0,0,0.000919421105420534,0,0.0,0,0.01,1.2608487471402665,0.9122836366193335,2.571601384670821,1.4030048693376544
146,7360.476,9291.407,938.0,0.0025,0,0,0.0,0,0.0014498433538064164,0,0.0,0,0.0,1.1532947647043266,2.1567920901553306,0.17964990763046554,1.4015154601639241
147,8243.0,8411.0,923.0,0.0025,0,1,0.8,0,0.13357682864861256,0,0.0,0,0.02,4.149028223607108,0.946826706621497,0.17964990763046554,1.4013825973921257
148,9201.0,6520.0,1362.0,0.005,0,0,0.0,0,0.0024061848782302975,0,0.0,0,0.0,0.38552378108909185,3.7459651530843203,0.555,1.400833496545422
149,4929.0,6655.0,1040.0,1.544,1,1,0.6,1,0.9350150723106849,1,1.0,1,0.85,2.941836627490244,1.5399030064161425,0.722991173496274,1.4005330382230063
150,11057.485,7814.044,1351.0,0.0025,0,0,0.0,0,2.848555631269921e-05,0,0.0,0,0.0,1.2038724413540622,1.137219449707539,0.17964990763046554,1.3969794495946095
151,6348.912,7353.111,1040.209,0.018,0,0,0.0,0,0.0010883818016991565,0,0.02702702702702703,0,0.0,1.2030812465920673,0.5251821173843202,0.17964990763046554,1.393418413159163
152,6494.619,7376.817,1048.0,0.008,0,1,0.6,0,0.2540853017810482,0,0.0,0,0.29,1.0345292750177015,0.931938637040653,0.4765442467801234,1.3928166565502147
153,281.0,7781.0,787.0,0.0025,0,0,0.0,0,9.968371440954158e-06,0,0.0,0,0.0,1.3277400407895552,5.18454390379747,0.17964990763046554,1.3904733716924604
154,17504.0,8370.0,1297.0,0.029,0,0,0.4,0,0.4556642623297708,0,0.0,1,0.61,1.1310978581523108,1.2467700971677842,0.6181337712268828,1.3790172552148818
155,13113.212,6577.722,1538.0,0.0025,0,0,0.0,0,0.0003952424971834615,0,0.02702702702702703,0,0.01,0.38552378108909185,1.0105334389907616,0.555,1.3744022844577986
156,8257.0,5550.0,1426.0,0.0025,0,0,0.0,0,0.002216233763896777,0,0.0,0,0.0,0.38552378108909185,1.7089040218640412,0.555,1.3740888340530018
157,9698.348,6299.905,1498.0,0.071,0,0,0.2,0,0.14431473053652127,0,0.06719367588932806,0,0.11,1.4537997230143334,1.0230728535981233,0.1867157979021039,1.3695115319848177
158,6350.0,7659.0,877.0,0.0025,0,0,0.2,0,0.11382115543057078,0,0.0,0,0.0,1.6087985932722404,1.34559431977228,0.17964990763046554,1.3692705827365754
159,7468.3,7510.31,1259.0,0.0025,0,0,0.2,0,0.20435393012930772,0,0.06818181818181818,0,0.15,1.3433235952047533,2.0033685305779056,0.17964990763046554,1.367093271324997
160,6731.0,7833.0,1030.0,0.0025,0,0,0.0,0,0.002341483122903556,0,0.0,0,0.0,1.2608487471402665,0.8794065134970277,0.17964990763046554,1.3564036248563283
161,7715.0,7227.0,1271.0,0.0025,0,0,0.0,0,0.0019842372276107187,0,0.0,0,0.0,0.4342754772840126,2.9787236832709016,0.555,1.3555979417872934
162,6761.0,8006.0,932.0,0.0025,0,0,0.0,0,0.0025336932878303763,0,0.0,0,0.0,1.260848747140266,2.2815458467759795,0.17964990763046554,1.3537259485966733
163,7372.0,6388.0,1268.0,0.0025,0,0,0.0,0,0.0034771030210397533,0,0.0,0,0.0,0.38552378108909185,1.2327800122281256,0.555,1.3519769860790931
164,6757.469,8011.793,945.0,0.005,0,0,0.0,0,0.02503796746427368,0,0.06719367588932806,0,0.02,0.39143202216122985,1.2079778188944426,0.4765442467801234,1.3491326730836604
165,5421.191,8107.76,537.0,0.0025,0,0,0.0,0,0.0008571443718951202,0,0.0,0,0.0,1.1532947647043266,2.915994119368562,0.17964990763046554,1.3480998254389815
166,10543.592,7645.832,1239.0,0.0025,0,0,0.0,0,0.0025121868393426358,0,0.0,0,0.01,0.3218485800886181,2.729421190289462,0.17964990763046554,1.346169076580881
167,9799.325,6367.975,1475.0,0.093,0,0,0.2,1,0.6845540047014678,0,0.38461538461538464,0,0.16,0.7473087559607011,1.1127480288087552,0.6181337712268828,1.3459883284534975
168,10436.0,8858.0,1150.0,0.007,0,0,0.0,0,0.0006823897094157596,0,0.0,0,0.0,0.38552378108909185,4.524623143676337,0.555,1.3412072090749292
169,5259.459,6499.908,1175.0,0.0025,0,0,0.0,0,0.008120012629636637,0,0.0,0,0.0,0.34046017597791484,0.4250437572201695,0.555,1.341004410659488
170,8478.0,4706.0,1119.0,0.005,0,0,0.0,0,0.00022911702674058317,0,0.0,0,0.0,0.38552378108909185,0.3238670939064693,0.555,1.3400288440562724
171,7891.0,6800.0,1350.0,0.0025,0,0,0.0,0,0.0011464464717497243,0,0.0,0,0.0,0.38552378108909185,1.6294444699013395,0.555,1.3394593142210867
172,5528.433,7720.967,753.0,0.0025,0,0,0.0,0,0.02841503436788811,0,0.0,0,0.0,1.7570479619914274,0.46077092986162776,0.17964990763046554,1.3366064595226421
173,9830.0,6294.0,1498.0,0.009,0,0,0.0,0,0.18999124955951824,0,0.06719367588932806,0,0.06,2.2345833017271115,1.271501614676016,0.1867157979021039,1.3365290015289313
174,11929.604,9407.668,1288.72,0.0025,0,0,0.0,0,5.023003565017189e-05,0,0.0,0,0.0,0.38552378108909185,0.25956715513389184,0.555,1.3364613010236672
175,7692.013,7224.965,1271.0,0.01,0,0,0.2,0,0.2059483366024072,0,0.06719367588932806,0,0.1,3.092612384918717,0.975638107070868,1.0310368953501068,1.3347834669014451
176,6391.0,7541.0,949.0,0.0025,0,0,0.0,0,0.002116483742213495,0,0.0,0,0.0,1.1532947647043266,0.9800789124946679,0.17964990763046554,1.3347512395926586
177,10776.619,9725.142,1409.0,0.005,0,0,0.0,0,0.0010143989267431942,0,0.0,0,0.0,0.38552378108909185,2.0272750665824617,0.555,1.3339289006942292
178,5886.0,6149.0,1254.0,0.0025,0,0,0.0,0,0.00012237383441396753,0,0.0,0,0.0,1.1397722206627607,0.9574012302659014,0.17964990763046554,1.3328778782652289
179,5115.68,7265.548,789.0,0.0025,0,0,0.0,0,0.0002311279033769018,0,0.0,0,0.0,1.3277400407895552,1.775482635498805,0.17964990763046554,1.3325045749222506
180,10404.521,6048.041,1484.0,0.005,0,0,0.0,0,0.006637405808547982,0,0.03278688524590164,0,0.01,1.0977090252010062,4.236959121148055,1.7429999999999999,1.3315101655129362
181,8630.2,5842.56,1396.0,0.02,0,0,0.2,0,0.225387148340678,0,0.06719367588932806,0,0.06,1.9622173115062451,1.0754440916662356,1.7429999999999999,1.328235493733291
182,6140.26,3753.21,1002.98,0.0025,0,0,0.0,0,0.004530599150955289,0,0.0,0,0.02,0.38020164305206133,0.38191855270205805,0.17964990763046554,1.32600294373325
183,5605.827,6728.348,1135.0,0.0025,0,0,0.0,0,4.7102307743748484e-05,0,0.0,0,0.0,1.1532947647043266,3.986098967472477,0.17964990763046554,1.3211605376118154
184,6582.0,7104.0,1164.0,0.021,0,0,0.0,0,0.21695857642511504,0,0.07142857142857142,0,0.12,0.2734480919947506,0.6858458528967591,2.283190799812593,1.3178986379873527
185,9463.0,6618.0,1510.0,0.011,0,0,0.0,0,0.1318089993575124,0,0.06719367588932806,0,0.06,4.546220298670198,1.161399298110341,0.1867157979021039,1.3178422182685223
186,2540.0,7416.0,393.0,0.0025,0,0,0.0,0,0.0009938554556245048,0,0.0,0,0.0,1.2030812465920673,1.6092792027150642,0.17964990763046554,1.3156688049035408
187,12250.688,6333.912,1448.0,0.0025,0,0,0.0,0,0.00027968998121875177,0,0.0,0,0.0,0.38552378108909185,1.9460919069598717,0.555,1.3154761168981284
188,6502.193,7783.962,959.0,1.197,1,0,0.2,0,0.18865125497112128,1,0.8888888888888888,1,0.86,0.6954945103095755,0.8803670348288121,1.1783710079833332,1.3152859163718567
189,11812.595,7970.995,1357.0,0.0025,0,0,0.0,0,0.0014054349013714316,0,0.0,0,0.0,0.38552378108909185,2.33375567700755,0.17964990763046554,1.3140529982637934
190,7730.599,6044.462,1345.151,0.018,0,0,0.2,0,0.18998200494882767,0,0.06719367588932806,0,0.1,1.029285708347762,1.0932404708419372,1.7429999999999999,1.3127907307210551
191,10058.066,6382.384,1549.0,0.096,0,0,0.0,0,0.22652958733836434,0,0.06719367588932806,0,0.05,0.6275297220794276,1.4914618520467118,1.7429999999999999,1.3117112978803114
192,4369.427,6430.501,832.0,0.047,0,1,0.6,0,0.2530126159898422,0,0.06818181818181818,0,0.09,0.6904782158513358,1.0628223438739923,0.37251395480634897,1.3107363930118794
193,5545.507,6837.096,1156.639,0.026,0,0,0.0,0,0.00015652065622581894,0,0.0,0,0.0,1.1532947647043266,3.421716669203089,0.17964990763046554,1.3106349983210879
194,4928.0,6654.0,1038.0,1.317,1,1,0.6,1,0.5567926947066762,1,0.8947368421052632,1,0.93,1.0415557013904544,1.5500650372800528,0.722991173496274,1.3087909623456948
