Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm
1265,6419.0,7850.0,899.0,11.494,1,1,0.8,0,0.42819266547110363,1,0.8947368421052632,1,0.56,1.8544137167564863,0.7566427367121099
1266,6866.0,7805.0,1027.0,0.008,0,0,0.0,0,0.1703021796016624,0,0.06719367588932806,0,0.02,0.4923838325056785,0.7562173487532668
1267,7166.81,5271.386,1387.149,0.0025,0,0,0.0,0,0.17205761397496677,0,0.0,0,0.01,0.8035770337303764,0.7560055947110451
1268,8054.023,7068.042,1224.319,0.093,0,0,0.4,0,0.142717289249117,0,0.0,0,0.06,1.1184557493840073,0.7549667954776759
1269,5672.192,6625.17,1218.0,0.544,1,1,0.6,1,0.7958886003081315,1,1.0,1,0.72,0.32801416288798924,0.7548116873896442
1270,9250.801,7427.507,1239.39,0.0025,0,0,0.0,0,0.000134893529563776,0,0.0,0,0.0,0.38552378108909185,0.7525129785775246
1271,6076.893,7066.71,1156.0,0.009,0,0,0.0,0,0.001363719885478001,0,0.0,0,0.0,1.1532947647043266,0.7522625111260508
1272,7841.34,5381.136,1450.0,0.007,0,0,0.0,0,0.06902576692827725,0,0.4666666666666667,0,0.12,0.756916738285293,0.7507526670683601
1273,9512.361,5371.409,1342.289,0.015,0,0,0.0,0,0.018223223326122737,0,0.0,0,0.01,0.24033544031281104,0.7491039201848884
1274,5073.0,6457.0,1167.0,0.027,0,0,0.2,0,0.0368239750412704,0,0.0,0,0.02,0.8646042660601592,0.7483820302547475
1275,4665.0,7909.0,312.0,0.005,0,0,0.0,0,0.12933911604973974,0,0.06719367588932806,0,0.02,2.451924893087211,0.7474494518201085
1276,10756.416,5703.675,1545.18,0.024,0,0,0.0,0,0.10742063944787626,1,1.0,0,0.38,0.3451121413065779,0.7469707011596075
1277,11718.693,9882.244,1377.61,0.005,0,0,0.0,0,0.1744594273246641,0,0.0,0,0.04,0.7432911466322227,0.7466576652410397
1278,5481.0,8260.0,521.0,0.135,1,0,0.2,0,0.11935815194002047,0,0.06719367588932806,1,0.73,0.3045114715524038,0.7466564102043226
1279,5105.0,6609.0,1060.0,0.111,1,0,0.4,0,0.36673652893833714,1,1.0,1,0.64,0.20344797290742972,0.7462943032453362
1280,6430.254,7774.135,936.0,0.026,0,0,0.0,0,0.15861477450982958,0,0.0,0,0.03,0.49501945391610747,0.7449459092523838
1281,9337.693,7044.911,1387.87,0.0025,0,0,0.0,0,0.004626057079014748,0,0.0,0,0.0,0.38552378108909185,0.7445049316460783
1282,7570.82,7393.386,1226.0,0.007,0,0,0.2,1,0.5217922383440241,0,0.02702702702702703,0,0.06,1.8126621176540518,0.7440947768510613
1283,7149.0,7626.0,1129.0,0.0025,0,0,0.0,0,0.00244720463781123,0,0.0,0,0.0,0.4215476378590439,0.7403952819703804
1284,7298.535,7608.236,1206.779,0.017,0,0,0.0,0,0.07759676025674193,0,0.06719367588932806,0,0.12,0.7234078708243546,0.7394013804951287
1285,7647.991,7330.175,1242.0,0.007,0,0,0.2,0,0.1627054976844073,0,0.06719367588932806,0,0.02,1.231748521164469,0.7393421636163581
1286,5366.878,7888.632,633.0,0.006,0,0,0.0,0,0.252594344930409,0,0.0,0,0.0,0.27830005681521647,0.7390304784018416
1287,7644.533,5312.194,1449.0,0.011,0,0,0.0,0,0.19813655759118826,0,0.06719367588932806,0,0.09,0.8253531010519216,0.7389595886082571
1288,8019.0,6444.007,1381.939,0.0025,0,0,0.0,0,0.006578265375153611,0,0.0,0,0.0,0.38552378108909185,0.7375033035782137
1289,7767.173,7369.335,1199.0,0.01,0,0,0.0,0,0.06895424448067951,0,0.0,0,0.02,0.4374865668493377,0.7370857669895007
1290,10033.823,6380.144,1518.7,0.007,0,0,0.0,0,0.11207984529862343,0,0.0,0,0.0,0.5658582675153507,0.7367187143797445
1291,6352.0,7610.0,906.0,0.0025,0,0,0.0,0,0.02211874255506971,0,0.0,0,0.02,0.6456221221577562,0.7361974475208213
1292,10828.719,5975.07,1500.0,0.0025,0,0,0.0,0,0.04933316928246884,0,0.0,0,0.04,0.6781507103454606,0.7344327141091156
1293,3368.882,6976.376,43.0,0.02,0,0,0.0,0,0.22407131867299257,0,0.0,0,0.27,0.30659438346601775,0.7342647065770788
1294,4633.993,6580.535,873.0,0.069,0,0,0.2,0,0.2924702886433391,0,0.06818181818181818,0,0.09,0.7873127556981572,0.7338659893215888
1295,9757.765,6577.131,1416.75,0.019,0,0,0.2,0,0.024183649031298365,0,0.06719367588932806,0,0.05,0.5720644428612864,0.7327707226412898
1296,6387.0,8328.0,673.0,0.0025,0,0,0.0,0,0.2306969042446124,0,0.0,0,0.0,0.4283856764903148,0.7325742041529704
1297,6527.582,5117.217,1130.799,0.009,0,0,0.4,0,0.15403797116448,0,0.0,0,0.0,3.164763588506541,0.7314064481110004
1298,7110.061,7747.009,1026.789,0.005,0,0,0.2,0,0.1631943776587697,0,0.06818181818181818,0,0.05,1.0003336295104497,0.7311778705280355
1299,7360.87,6499.947,1302.579,0.014,0,0,0.0,0,0.10470510073521103,0,0.0,0,0.1,0.9598931867131714,0.7308212372753744
1300,3883.004,7343.405,138.0,0.0025,0,0,0.0,0,0.06651436038343586,0,0.02702702702702703,0,0.05,2.6474973578345065,0.7305315180534758
1301,6171.418,7391.818,1024.0,0.193,1,1,0.8,0,0.25015570857436753,1,0.8947368421052632,1,0.79,1.8544137167564863,0.7289609375934027
1302,6846.961,7923.449,968.0,0.422,1,1,0.6,0,0.17139343947953137,0,0.03278688524590164,1,0.68,1.7897215104182582,0.7288272078603412
1303,7484.0,6817.0,1293.0,0.005,0,0,0.0,0,0.0006889699110879618,0,0.0,0,0.0,0.38552378108909185,0.7270375825904092
1304,6197.795,7319.488,1070.0,0.023,0,0,0.2,0,0.1874436017590104,1,0.8947368421052632,0,0.26,0.5267639407375799,0.7249318807008657
1305,7637.571,7300.337,1220.0,0.021,0,0,0.0,0,0.34226969216133746,0,0.02702702702702703,0,0.02,1.9988260721747306,0.7229422478418931
1306,4359.389,6425.588,828.0,0.018,0,0,0.0,0,0.012396139731221766,0,0.0,0,0.0,0.6456221221577562,0.7227471867157237
1307,7746.951,7334.899,1214.0,0.007,0,0,0.0,0,0.09775148748037728,0,0.06818181818181818,0,0.0,0.4159177973449592,0.7218783029727569
1308,10041.788,6370.285,1529.95,0.005,0,0,0.0,0,0.05510035755503384,0,0.03278688524590164,0,0.0,0.9417391941056503,0.7218226016632082
1309,8373.013,6836.033,1391.239,0.009,0,0,0.2,0,0.07946007932425594,0,0.0,0,0.0,4.846900410294284,0.7217405790973541
1310,4542.0,6036.0,947.0,0.114,1,0,0.4,0,0.4630142648124385,1,0.7,1,0.87,1.0006603540980765,0.719397303547217
1311,6418.026,7869.974,941.609,0.114,1,0,0.2,0,0.09790034215613291,0,0.4666666666666667,0,0.19,0.27942217721771456,0.7182697802552938
1312,6568.215,7706.599,1054.389,0.073,0,1,0.6,0,0.20801033096100685,0,0.0,0,0.07,2.396584623362246,0.7180779227547925
1313,8975.109,6234.498,1437.289,0.0025,0,0,0.0,0,0.004307769093488522,0,0.0,0,0.0,0.38552378108909185,0.7177804230298441
1314,7169.04,7722.022,1026.789,0.006,0,0,0.0,0,0.17326939680547626,0,0.0,0,0.01,0.8646631803358211,0.717651569848089
1315,5184.997,6989.987,934.069,0.0025,0,0,0.0,0,0.0017614482988313877,0,0.0,0,0.0,0.38552378108909185,0.7168544932573457
1316,7335.0,6601.0,1263.0,0.035,0,0,0.2,0,0.15335539566584547,0,0.06719367588932806,0,0.09,1.4884497179985412,0.7161851452585635
1317,5727.759,6451.983,1332.0,0.008,0,0,0.0,0,0.29076781551357267,0,0.0,0,0.03,0.2803388408095406,0.7139263714017283
1318,5552.0,8319.0,598.0,0.101,1,0,0.4,0,0.14806742041586804,0,0.06719367588932806,1,0.73,0.40454055412007905,0.7135398896150473
1319,10838.0,6970.0,1379.0,0.0025,0,0,0.0,0,0.0002995286399651372,0,0.0,0,0.0,1.1532947647043266,0.7127660019602113
1320,5350.305,7950.648,621.0,0.0025,0,0,0.0,0,0.042693215060689085,0,0.0,0,0.03,0.5831197813353244,0.7125722814796467
1321,7983.101,9073.868,1036.0,0.0025,0,0,0.0,0,0.009193139911368478,0,0.0,0,0.0,1.1532947647043266,0.7123287964139633
1322,7449.0,7200.0,1277.0,0.365,1,0,0.2,0,0.06940742854247536,0,0.0,0,0.49,0.4869494002765556,0.711519479843594
1323,6839.696,7926.911,901.279,0.076,0,0,0.4,0,0.21923370768607622,0,0.03278688524590164,0,0.03,0.9417391941056503,0.7101724976163517
1324,5418.365,6355.573,1317.0,0.005,0,0,0.0,0,0.029968755482255464,0,0.0,0,0.0,0.3270633553995527,0.7095425749321782
1325,8037.84,5634.98,1473.75,0.02,0,0,0.0,0,0.13873263928685722,0,0.06719367588932806,0,0.04,0.6317299810120653,0.708552994657794
1326,8042.978,5316.014,1361.209,0.0025,0,0,0.0,0,0.0027277408835190997,0,0.0,0,0.0,0.3979290805919187,0.7083147051439855
1327,4687.25,7916.45,314.0,0.0025,0,0,0.2,0,0.1372125852628785,0,0.0,0,0.01,2.451924893087211,0.7070640131110029
1328,9571.97,5812.991,1410.489,0.0025,0,0,0.0,0,0.006965815947881808,0,0.0,0,0.0,0.38552378108909185,0.7068298061218664
1329,5413.998,7121.349,887.999,0.024,0,0,0.0,0,0.08520974835633245,0,0.0,0,0.03,0.9598931867131714,0.7066959575814209
1330,4751.85,7963.31,290.0,0.0025,0,0,0.0,0,0.09292630817091604,0,0.0,0,0.0,2.451924893087211,0.7054516189033506
1331,5474.0,6817.0,1095.0,0.072,0,0,0.4,0,0.49833252457783933,0,0.06719367588932806,0,0.08,0.5026296469291128,0.7054046749218003
1332,5022.0,6829.0,1005.0,0.025,0,0,0.0,0,0.13283799068394028,0,0.06818181818181818,0,0.04,1.0619428101585828,0.7049563795514158
1333,7831.989,5577.365,1399.449,0.005,0,0,0.0,0,0.04196627119730182,0,0.06719367588932806,0,0.01,0.7496229928339706,0.7024589741669931
1334,6768.0,7610.0,1070.0,0.005,0,0,0.0,0,0.002093794146511626,0,0.0,0,0.0,0.38552378108909185,0.7015156288022328
1335,9402.0,6294.0,1509.0,0.0025,0,0,0.0,0,0.07040326490333382,0,0.03278688524590164,0,0.01,0.4703520266465486,0.6998285534940913
1336,5300.878,8029.965,566.0,0.006,0,0,0.0,0,0.11016893822250308,0,0.0,0,0.0,0.14949600918574585,0.6994065897302829
1337,6505.977,7827.952,941.609,0.263,1,0,0.2,0,0.0631972099772216,0,0.06818181818181818,1,0.63,0.9676840572370469,0.6993169434148103
1338,4525.71,7814.43,321.0,0.02,0,0,0.4,0,0.20483774439860822,0,0.06719367588932806,0,0.38,3.085776336975822,0.6991898011251823
1339,5364.713,8030.412,598.0,0.009,0,0,0.0,0,0.12430983980958929,0,0.0,0,0.0,0.3740079997638797,0.6981020494959446
1340,8157.017,7013.962,1317.179,0.013,0,1,0.8,0,0.16562090636862134,0,0.06719367588932806,0,0.29,0.5663040435212161,0.6979412289243709
1341,4986.0,6355.0,1310.0,0.006,0,0,0.0,0,0.00978164023634552,0,0.0,0,0.0,0.3274420295532055,0.6978050120566044
1342,12425.317,9432.147,1369.02,0.071,0,0,0.4,1,0.5854311847999734,0,0.0,0,0.18,0.7950584616583081,0.6960796427152423
1343,5479.011,6750.046,1111.139,0.028,0,0,0.0,0,0.19839220635202992,0,0.0,0,0.02,0.2509460767620266,0.6947006816900234
1344,5636.188,6207.932,1246.0,0.0025,0,0,0.0,0,0.003663553685353817,0,0.0,0,0.0,0.38552378108909185,0.6935130157638478
1345,4750.52,7963.7,290.0,0.0025,0,0,0.0,0,0.14149658510099597,0,0.0,0,0.0,2.451924893087211,0.6922793919331625
1346,6572.0,7167.0,1125.0,0.0025,0,0,0.0,0,0.18998533004078064,0,0.0,0,0.16,0.27557583668372354,0.6919807317430721
1347,8117.04,5373.946,1432.549,0.0025,0,0,0.0,0,0.0518600041588794,0,0.02702702702702703,0,0.04,0.5720644428612864,0.6919151054053738
1348,6486.056,8346.481,736.0,0.106,1,0,0.4,0,0.464580182103881,1,0.7,1,0.76,0.1928125604710041,0.6910450355764812
1349,5560.397,6800.527,1156.639,0.657,1,0,0.4,0,0.4709098479421657,0,0.38461538461538464,1,0.82,0.4179477357230701,0.6875636327540974
1350,11060.061,6529.653,1513.0,0.007,0,0,0.0,0,0.021027171522333098,0,0.03278688524590164,0,0.01,0.8560349550808817,0.6867979882204127
1351,6417.0,7865.0,889.0,5.287,1,0,0.4,0,0.2360651221393247,1,0.8947368421052632,1,0.87,0.9417391941056503,0.6865488004765854
1352,5144.728,7682.647,610.0,0.0025,0,0,0.0,0,0.002316468448515861,0,0.0,0,0.01,1.1532947647043266,0.6862421445286692
1353,7004.949,7857.834,1026.789,0.007,0,0,0.0,0,0.1135747361220149,0,0.0,0,0.01,0.6904451319327782,0.68616057153954
1354,6274.909,7994.661,829.0,0.222,1,1,0.6,1,0.9658988591169136,1,1.0,1,0.86,1.0092386497371586,0.6860895978077081
1355,7731.366,7189.951,1270.0,0.038,0,0,0.4,0,0.14370004948372742,0,0.03278688524590164,0,0.05,0.2591847648178402,0.6859851157363395
1356,6582.0,7104.0,1164.0,0.021,0,0,0.0,0,0.21695857642511504,0,0.07142857142857142,0,0.12,0.2734480919947506,0.6858458528967591
1357,10791.762,5947.719,1493.0,0.0025,0,0,0.0,0,0.006483806836629609,0,0.0,0,0.01,0.28009205566249185,0.6854549441598926
1358,4969.5,6685.0,1030.0,0.164,1,0,0.4,0,0.21834345019389492,0,0.06719367588932806,1,0.88,0.35330401790452187,0.6851569340129017
1359,6421.0,7821.0,915.0,1.254,1,0,0.2,0,0.065877598212452,0,0.06719367588932806,1,0.74,0.4305179761098234,0.6845501827435049
1360,6614.474,7625.654,1054.389,0.09,0,0,0.2,0,0.15330740072476304,0,0.06818181818181818,0,0.05,1.6429742373718794,0.6843734058399
1361,7865.218,7301.202,1121.959,0.0025,0,0,0.0,0,0.002514255755376603,0,0.0,0,0.0,1.2104343513637787,0.6810232112935218
1362,6362.703,6658.752,1292.0,0.009,0,0,0.2,0,0.08359466148871415,0,0.06818181818181818,0,0.07,0.2801586871026583,0.6802409151506418
1363,5638.0,6216.0,1236.0,0.014,0,0,0.2,0,0.06188799887465399,0,0.0,0,0.02,0.717439497500026,0.6796998627753864
1364,7392.36,5724.571,1235.0,0.005,0,0,0.0,0,0.05075391983534121,0,0.06719367588932806,0,0.09,0.6900118953588961,0.6794711547732675
1365,6590.512,7503.86,1054.389,0.268,1,0,0.2,0,0.17318730380816702,0,0.06719367588932806,0,0.14,0.26065897747932565,0.6788037683891781
1366,5322.32,7998.088,586.0,0.009,0,0,0.0,0,0.11759080930163485,0,0.0,0,0.01,0.37019790092159777,0.6786182486363215
1367,4922.31,8130.262,340.0,0.0025,0,0,0.0,0,0.20647616582094147,0,0.06818181818181818,0,0.01,0.584975247798458,0.6761184895740725
1368,13481.737,7834.28,1461.28,0.01,0,0,0.2,0,0.1238801731660634,0,0.0,0,0.07,0.8317236167013481,0.6735020994590551
1369,9376.996,6265.009,1496.709,0.0025,0,0,0.0,0,0.0049564959363034,0,0.0,0,0.01,0.38552378108909185,0.6732604831898087
1370,4272.918,6310.418,807.0,0.008,0,0,0.0,0,0.00874563753715189,0,0.0,0,0.0,0.6456221221577562,0.6731747308270697
1371,5186.0,6509.0,1164.0,0.0025,0,0,0.0,0,0.0020272215618531877,0,0.0,0,0.0,0.38552378108909185,0.6729732251492202
1372,9311.03,6885.561,1391.0,0.029,0,0,0.0,0,0.0003629895233037603,0,0.38461538461538464,0,0.04,0.7557264765272448,0.67281009841862
1373,4880.819,6577.501,1052.0,0.0025,0,0,0.0,0,0.0013766797997042542,0,0.02702702702702703,0,0.0,1.1532947647043266,0.6726663182812629
1374,5520.65,7715.18,753.0,0.0025,0,0,0.0,0,0.08754321726931583,0,0.0,0,0.02,1.4694613997071506,0.6722938101912448
1375,5635.487,3346.942,1112.64,0.204,1,0,0.4,1,0.876742045379171,1,1.0,1,0.9,1.1239204899949407,0.6715351407967711
1376,5629.737,7831.999,703.0,0.031,0,0,0.4,0,0.1757696124696345,0,0.07142857142857142,0,0.06,3.048327201222622,0.6715292909289384
1377,7313.698,9144.563,881.19,0.01,0,0,0.0,0,6.604724697954089e-05,0,0.0,0,0.0,0.38552378108909185,0.6707047481718935
1378,4687.35,7915.15,315.0,0.0025,0,0,0.0,0,0.09767048803861544,0,0.0,0,0.0,2.156939590545333,0.6696526614916931
1379,5325.548,8181.649,498.0,0.0025,0,0,0.2,0,0.14048254281657765,0,0.0,0,0.05,0.36887483222919454,0.6692550062957145
1380,7685.385,7385.344,1208.0,0.005,0,0,0.0,0,0.011494880226759365,0,0.0,0,0.03,0.6603562144717818,0.6687216833635615
1381,5568.791,8001.131,589.0,0.006,0,0,0.0,0,0.11905208502452315,0,0.0,0,0.08,0.4305179761098234,0.6682117361416118
1382,11283.884,6384.383,1465.95,0.0025,0,0,0.0,0,0.002374107204056652,0,0.0,0,0.0,0.38552378108909185,0.6681789491090142
1383,5531.158,7963.812,610.0,0.0025,0,0,0.0,0,0.013274152403034464,0,0.0,0,0.0,0.34281747369264054,0.6675225477350929
1384,5382.598,8030.441,596.0,0.0025,0,0,0.0,0,0.1798583204408373,0,0.0,0,0.0,0.21813474561844415,0.6665296229646647
1385,4753.44,7963.0,290.0,0.0025,0,0,0.0,0,0.09948071403473184,0,0.0,0,0.0,2.451924893087211,0.6659695508204282
1386,6397.0,9029.0,565.0,0.0025,0,0,0.0,0,0.08996872668458648,0,0.03278688524590164,0,0.04,0.867765532360684,0.6648459283720798
1387,6432.989,7796.449,935.0,0.422,1,1,0.6,0,0.14326497213431616,1,1.0,1,0.74,1.9988260721747306,0.6643188360887655
1388,6890.705,8028.199,901.279,0.0025,0,0,0.0,0,0.01652451298400461,0,0.0,0,0.05,1.0851914765150918,0.6640411880278438
1389,6164.288,7407.268,1009.0,0.0025,0,0,0.0,0,0.12644785254873286,0,0.0,0,0.0,0.8085568941486025,0.6639317029077487
1390,7354.327,7341.923,1299.0,0.2,1,0,0.2,0,0.17800204645905687,1,0.8947368421052632,1,0.8,0.19556580700474452,0.6630341785394368
1391,8171.022,7022.044,1317.179,0.005,0,0,0.0,0,0.10525986127311296,0,0.03278688524590164,0,0.0,0.4424272153437822,0.6628990485430274
1392,13568.183,7743.042,1492.0,0.143,1,0,0.4,1,0.6188798803710629,1,1.0,1,0.6,0.7626838859765612,0.6627479289723024
1393,5426.0,6631.0,1134.0,0.018,0,0,0.0,0,0.004576080704654562,0,0.0,0,0.0,0.6456221221577562,0.6615581601324294
1394,7823.0,7323.0,1185.0,0.008,0,0,0.0,0,0.04160360031951149,0,0.06719367588932806,0,0.05,0.9339547997281369,0.6613569498897263
1395,4136.389,7618.941,183.79,0.005,0,0,0.4,0,0.05648678716833768,0,0.0,0,0.03,3.951843834289037,0.6605872333135097
1396,8995.996,6265.957,1437.289,0.0025,0,0,0.0,0,0.0030291377286863954,0,0.0,0,0.0,0.38552378108909185,0.6598951641881667
1397,8189.023,6997.946,1317.179,0.017,0,0,0.0,0,0.1124500596571637,0,0.06818181818181818,0,0.01,0.4258409498054846,0.6598436131987194
1398,3969.182,6290.314,626.0,0.011,0,0,0.0,0,0.007683381043110331,0,0.06719367588932806,0,0.01,0.6603562144717818,0.6594082769663092
1399,4498.715,6423.28,949.0,0.031,0,0,0.0,0,0.14269073407302918,0,0.06719367588932806,0,0.09,0.6592642661651946,0.6559541212516131
1400,4487.885,6418.159,947.0,0.028,0,0,0.0,0,0.05719719856409192,1,1.0,0,0.37,0.3514209687577721,0.6556679342028431
1401,7409.0,7319.0,1289.0,0.147,1,0,0.2,0,0.10251816484727219,1,0.8947368421052632,1,0.75,0.41734513349410524,0.6553990949313898
1402,7221.856,5251.294,1354.429,0.005,0,0,0.0,0,0.10723464103086748,0,0.06818181818181818,0,0.08,0.35117955735101714,0.6527159249222003
1403,3936.527,7387.505,214.3,0.0025,0,0,0.0,0,0.05841023824960847,0,0.0,0,0.0,0.7696463958571381,0.652195171024869
1404,8034.977,6508.005,1381.939,0.017,0,0,0.2,0,0.10596749442472334,0,0.06719367588932806,0,0.12,0.23093519725754127,0.6507096369695481
1405,6598.299,9015.171,624.0,0.0025,0,0,0.0,0,0.0005890318890099777,0,0.0,0,0.0,1.3277400407895552,0.6495798974484309
1406,4995.068,8197.667,413.0,0.0025,0,0,0.0,0,0.06763185434387556,0,0.0,0,0.03,4.268840844720026,0.6479785667470732
1407,8275.955,6903.998,1317.179,0.017,0,0,0.0,0,0.03571490537171849,0,0.03278688524590164,0,0.02,0.38230187187926495,0.6477746679271263
1408,7694.761,7222.483,1271.0,0.007,0,0,0.0,0,0.14224086145862022,0,0.06818181818181818,0,0.01,0.37617871150989646,0.646225940098437
1409,6966.877,7891.534,1031.859,0.0025,0,0,0.4,0,0.04060357566512328,0,0.06818181818181818,0,0.01,0.759527663864497,0.6460888265368064
1410,12571.0,9326.0,1258.0,0.114,1,1,0.8,1,0.8861345091474181,1,1.0,1,0.78,0.5319838335518964,0.6459042325232558
1411,6529.503,7821.969,941.609,1.118,1,0,0.4,0,0.308474453769545,1,0.8888888888888888,1,0.67,0.6408855283877491,0.6455611653604638
1412,4687.2,7917.35,314.0,0.005,0,0,0.0,0,0.1062352685066251,0,0.0,0,0.05,1.4694613997071506,0.6450445018906088
1413,13208.56,7703.28,1397.28,0.136,1,0,0.2,0,0.20408726022127716,0,0.06719367588932806,0,0.18,0.1863238018848707,0.6447581122095078
1414,7749.347,7367.764,1200.0,0.008,0,0,0.0,0,0.14962934069476053,0,0.0,0,0.01,1.5107014761709778,0.6425008674908097
1415,5752.0,7944.0,632.0,0.005,0,1,0.6,0,0.10535470813599221,0,0.0,0,0.01,1.7570479619914274,0.6415618458819228
1416,6277.041,8190.147,727.0,0.012,0,0,0.0,0,0.2108195363563243,0,0.06719367588932806,0,0.04,0.3641016562847111,0.6390580517796312
1417,4963.1,6649.0,1053.0,1.405,1,1,0.6,1,0.502948258039929,0,0.4666666666666667,1,0.63,0.4299081459520242,0.6371134771627791
1418,10031.0,6376.0,1529.0,0.011,0,0,0.4,0,0.06560528822371653,0,0.03278688524590164,0,0.0,0.867765532360684,0.6361384126593865
1419,5256.0,7041.0,925.0,0.0025,0,0,0.0,0,0.002926973490764038,0,0.0,0,0.0,0.4215476378590439,0.6359949382429035
1420,5006.964,6547.981,1146.899,0.01,0,0,0.0,0,0.023202989422415075,0,0.0,0,0.0,0.7512846633543468,0.6359269628085856
1421,7706.097,7302.684,1237.0,0.006,0,0,0.0,0,0.08791000060253899,0,0.0,0,0.0,0.8067736461341971,0.6352321903178291
1422,7960.116,5487.462,1483.98,0.263,1,0,0.0,0,0.06654601176549652,0,0.0,0,0.09,0.21367823760707105,0.6351233011378036
1423,6025.987,6152.051,1219.529,0.017,0,0,0.0,0,0.009924322559360918,0,0.0,0,0.01,0.38552378108909185,0.6333823227530675
1424,7832.785,5574.106,1399.449,0.0025,0,0,0.2,0,0.02869333475280198,0,0.0,0,0.0,0.38552378108909185,0.6330696860057923
1425,8038.942,5594.018,1485.94,0.007,0,0,0.0,0,0.063669154645117,0,0.06719367588932806,0,0.02,0.4591866749701137,0.6324084165343118
1426,8057.901,6335.051,1376.543,0.03,0,0,0.2,0,0.1488936150193479,0,0.0,1,0.57,0.4056549688171743,0.6323662752621125
1427,12444.785,9426.588,1361.35,0.052,0,0,0.0,0,0.13104819585614677,0,0.06719367588932806,0,0.12,0.9012565313888131,0.632171416177111
1428,9717.191,3167.71,1463.229,0.005,0,0,0.0,0,2.138882480658033e-05,0,0.0,0,0.02,1.1532947647043266,0.631681460157761
1429,9332.496,6908.476,1409.0,0.007,0,0,0.0,0,0.08466218781533379,0,0.0,0,0.0,0.7388441733536648,0.6304127254732752
1430,5480.0,6817.0,1095.0,0.021,0,0,0.2,0,0.11897125710378273,0,0.06719367588932806,0,0.06,1.584242888545356,0.6303676934960233
1431,10943.0,6540.0,1446.0,0.006,0,0,0.0,0,0.025553986584084403,0,0.03278688524590164,0,0.03,0.867765532360684,0.6303362161859263
1432,6255.471,8251.829,697.0,0.097,0,0,0.0,0,0.29768433957756374,0,0.07142857142857142,0,0.21,0.2937019443984848,0.6301818749295235
1433,5538.733,6831.542,1068.0,0.073,0,0,0.0,0,0.23574310098166956,0,0.06719367588932806,0,0.3,0.49501945391610747,0.6299654484951234
1434,7335.0,6499.0,1291.0,0.071,0,0,0.0,0,0.1505747315739275,0,0.06719367588932806,0,0.37,0.9656679669593178,0.6293656393966521
1435,7447.608,6456.685,1294.868,0.014,0,0,0.0,0,0.08705036904168635,0,0.06719367588932806,0,0.11,1.0418796983764036,0.6287996299335866
1436,6839.058,7919.794,968.0,0.078,0,0,0.4,0,0.12449206960558575,0,0.02702702702702703,0,0.08,0.9417391941056503,0.6273021955706197
1437,5344.757,7899.473,623.0,0.018,0,0,0.0,0,0.2469288038495842,0,0.06818181818181818,0,0.03,0.2725388305042511,0.6269326726833608
1438,4604.995,6403.68,1015.0,0.03,0,0,0.0,0,0.10516206453230845,0,0.06818181818181818,0,0.02,1.4028407463001678,0.6262790192998747
1439,4610.451,6339.269,1037.0,0.021,0,0,0.4,0,0.15389794950153543,0,0.0,0,0.03,0.32817185768255164,0.625998602052378
1440,8402.877,4944.364,1182.22,0.02,0,0,0.2,0,0.04776750517698006,0,0.06719367588932806,0,0.08,0.23405307363468564,0.624404843766581
1441,7284.0,6575.0,1281.0,0.0025,0,0,0.0,0,0.006218880440312781,0,0.0,0,0.0,0.27099200403208507,0.6242104813098199
1442,4814.979,6131.063,1178.0,0.0025,0,0,0.0,0,0.027210238669772128,0,0.0,0,0.0,0.7072978991643355,0.6235524406490911
