East,North,Level,Au_ppm,target_Au,bloque,y_prob,y_pred
9512.361,5371.409,1342.289,0.015,0,SE,0.002985074743628502,0
8133.016,5644.055,1448.799,0.0025,0,SE,0.0,0
8110.039,5616.972,1448.799,0.0025,0,SE,0.0,0
8117.04,5373.946,1432.549,0.0025,0,SE,0.007429518550634384,0
8061.978,5620.019,1465.839,0.0025,0,SE,0.0,0
8040.999,5315.998,1361.209,0.0025,0,SE,0.021715233847498894,0
8042.978,5316.014,1361.209,0.0025,0,SE,0.0,0
7898.006,5423.997,1489.369,0.0025,0,SE,0.0,0
7734.0,5341.987,1412.109,0.008,0,SE,0.23228438347578048,1
7777.02,5872.0,1369.029,0.0025,0,SE,0.1197488360106945,0
9403.312,5475.841,1342.289,0.0025,0,SE,0.010526315867900848,0
9571.773,5811.561,1410.489,0.0025,0,SE,0.11793065667152405,0
9571.97,5812.991,1410.489,0.0025,0,SE,0.0,0
8236.987,5962.022,1438.359,0.0025,0,SE,0.0,0
8314.001,6036.027,1444.589,0.017,0,SE,0.04250123798847198,0
8766.983,6230.037,1470.419,0.0025,0,SE,0.0029850743710994722,0
8995.996,6265.957,1437.289,0.0025,0,SE,0.0,0
8503.516,5901.5,1436.569,0.008,0,SE,0.09678881093859673,0
8500.269,5902.138,1436.569,0.0025,0,SE,0.0,0
8783.263,5458.917,1292.699,0.0025,0,SE,0.24916431456804275,1
8760.931,5472.188,1292.699,0.01,0,SE,0.16301710531115532,0
8617.115,5860.976,1436.569,0.045,0,SE,0.3420173734426498,1
8606.778,5875.272,1436.569,0.005,0,SE,0.08003637492656708,0
9316.0,6235.965,1466.209,0.009,0,SE,0.0,0
9371.006,6257.988,1496.709,0.005,0,SE,0.03242951948195696,0
9376.996,6265.009,1496.709,0.0025,0,SE,0.0029850743710994722,0
9405.001,6281.946,1496.709,0.0025,0,SE,0.002985074557363987,0
9450.959,6322.051,1496.709,0.014,0,SE,0.1641712538897991,0
9461.0,6328.0,1496.709,0.014,0,SE,0.10364494696259499,0
9437.991,6308.0,1496.709,0.008,0,SE,0.12145730182528496,0
9431.033,6312.041,1496.709,0.006,0,SE,0.035526317358016965,0
9593.972,5866.032,1410.489,0.0025,0,SE,0.0,0
9593.964,5867.029,1410.489,0.007,0,SE,0.05924520194530487,0
9638.037,5563.973,1435.879,2.193,1,SE,0.1197488434612751,0
9635.037,5568.045,1435.879,6.095,1,SE,0.09910847321152687,0
9454.029,5302.049,1301.459,0.007,0,SE,0.1357430137693882,0
8361.979,6222.042,1443.039,0.019,0,SE,0.03860513567924499,0
8410.048,6107.97,1444.589,0.129,1,SE,0.12147999852895737,0
8212.049,6290.027,1422.299,0.012,0,SE,0.22140055298805236,1
8163.963,6310.01,1422.299,0.041,0,SE,0.344315829873085,1
8163.037,6302.033,1422.299,0.171,1,SE,0.21893872767686845,1
8054.946,6334.044,1365.179,0.032,0,SE,0.9114285707473755,1
8019.0,6444.007,1381.939,0.0025,0,SE,0.0,0
7983.017,6489.989,1381.939,0.0025,0,SE,0.0,0
8034.977,6508.005,1381.939,0.017,0,SE,0.09398791044950486,0
8104.991,6453.993,1414.849,0.009,0,SE,0.042501237243413925,0
8136.054,6446.05,1414.849,0.014,0,SE,0.14292714223265648,0
8045.973,6590.005,1381.939,0.007,0,SE,0.2256014496088028,1
7802.957,6929.993,1350.519,0.0025,0,SE,0.13756120428442956,0
7812.048,6934.05,1350.519,0.03,0,SE,0.06360513716936111,0
9209.416,6371.632,1466.209,0.006,0,SE,0.09289271086454391,0
9344.245,6551.274,1420.729,0.005,0,SE,0.0,0
9227.545,6670.634,1402.869,0.0025,0,SE,0.0,0
8207.95,6967.989,1317.179,0.047,0,SE,0.04250123649835587,0
8232.041,6952.02,1317.179,0.012,0,SE,0.097514558583498,0
8243.993,6942.042,1317.179,0.006,0,SE,0.12717159166932107,0
8275.955,6903.998,1317.179,0.017,0,SE,0.16216301321983337,0
8318.001,6855.961,1330.039,0.014,0,SE,0.1861452579498291,1
8373.013,6836.033,1391.239,0.009,0,SE,0.035526317358016965,0
8484.024,6823.968,1391.239,0.0025,0,SE,0.28812854290008544,1
8628.965,6719.967,1375.089,0.008,0,SE,0.054011165350675586,0
8678.013,6675.971,1375.089,0.008,0,SE,0.4761881411075592,1
9655.75,3299.504,1483.869,0.029,0,SE,0.0,0
7333.912,6515.929,1286.879,2.721,1,SE,0.9227440834045411,1
7638.491,5312.616,1412.109,0.016,0,SE,0.4228739023208618,1
7572.304,5131.126,1417.039,0.009,0,SE,0.03997076041996479,0
7473.67,5171.429,1417.039,0.0025,0,SE,0.002985074743628502,0
7464.106,5159.966,1417.039,0.0025,0,SE,0.028708133846521378,0
7451.714,5170.307,1417.039,0.0025,0,SE,0.06826216727495193,0
6764.912,4994.066,1117.299,0.005,0,SE,0.01497076041996479,0
6766.474,4993.114,1117.299,0.017,0,SE,0.028708134591579438,0
6850.671,4953.589,1187.309,0.01,0,SE,0.03315258026123047,0
6972.504,4908.509,1047.699,0.187,1,SE,0.4072595566511154,1
6763.869,4867.874,1013.559,0.006,0,SE,0.0029850743710994722,0
6895.546,5170.002,1296.379,0.007,0,SE,0.0,0
6646.269,5139.483,1171.169,0.005,0,SE,0.002985074557363987,0
6647.031,5139.525,1171.169,0.006,0,SE,0.07797926142811776,0
6645.372,5139.584,1171.169,0.011,0,SE,0.009803257323801518,0
7337.914,3846.702,1081.519,0.007,0,SE,0.08773584887385369,0
7256.961,3823.359,1200.709,0.0025,0,SE,0.002985074557363987,0
7270.265,3810.471,1200.709,0.245,1,SE,0.2664054401218891,1
7199.911,3507.765,1262.249,1.057,1,SE,0.4161074638366699,1
7190.329,3570.463,1262.249,4.25,1,SE,0.859632933139801,1
7173.931,3507.424,1262.249,0.0025,0,SE,0.2157191000878811,1
7160.631,3496.491,1262.249,0.0025,0,SE,0.0,0
9718.066,3156.91,1463.229,0.0025,0,SE,0.0,0
9717.313,3175.588,1463.229,0.29,1,SE,0.3160330027341843,1
9717.191,3167.71,1463.229,0.005,0,SE,0.12202993258833886,0
9650.171,3166.114,1463.229,2.262,1,SE,0.3573028534650803,1
9558.941,3114.694,1415.709,4.921,1,SE,0.8514285564422608,1
9768.449,3356.856,1483.869,0.009,0,SE,0.0,0
9657.505,3298.599,1483.869,0.0025,0,SE,0.004444444552063942,0
9509.556,3317.184,1455.289,0.007,0,SE,0.0024633573368191717,0
7806.013,3268.358,1452.149,0.017,0,SE,0.12327548488974571,0
7746.633,3283.81,1452.149,0.063,0,SE,0.8447619080543518,1
9456.0,6383.0,1510.0,0.0025,0,SE,0.15697844028472902,0
9462.0,6419.0,1506.0,0.0025,0,SE,0.2238327331840992,1
9460.0,6415.0,1506.0,0.0025,0,SE,0.30802570283412933,1
9452.0,6423.0,1502.0,0.007,0,SE,0.10546312630176544,0
9447.0,6429.0,1497.0,0.006,0,SE,0.3637265294790268,1
9444.0,6426.0,1495.0,0.006,0,SE,0.13574301972985267,0
9452.0,6471.0,1492.0,0.227,1,SE,0.2392192989587784,1
9481.0,6465.0,1504.0,0.0025,0,SE,0.08277056366205215,0
9473.0,6468.0,1501.0,0.009,0,SE,0.137561197578907,0
9429.0,6643.0,1493.0,0.021,0,SE,0.3072387777268887,1
9463.0,6618.0,1510.0,0.011,0,SE,0.4127758800983429,1
9425.0,6697.0,1496.0,0.081,0,SE,0.36806721091270445,1
9464.0,6717.0,1500.0,0.009,0,SE,0.3742059111595154,1
9466.0,6711.0,1501.0,0.006,0,SE,0.37420590221881866,1
9484.0,6782.0,1481.0,0.0025,0,SE,0.3165520615875721,1
9489.0,6789.0,1480.0,0.0025,0,SE,0.10966817438602447,0
9494.0,6797.0,1480.0,0.012,0,SE,0.3114079847931862,1
9499.0,6813.0,1450.0,0.007,0,SE,0.137561197578907,0
9473.0,6878.0,1461.0,0.0025,0,SE,0.08504702299833297,0
9474.0,6879.0,1461.0,0.006,0,SE,0.20069114863872528,1
9490.0,6916.0,1469.0,0.005,0,SE,0.049319420009851456,0
9466.0,6973.0,1451.0,0.01,0,SE,0.08792058974504471,0
9384.0,6263.0,1464.0,0.01,0,SE,0.626005882024765,1
9372.0,6273.0,1492.0,0.034,0,SE,0.46609447002410886,1
9371.0,6266.0,1495.0,0.024,0,SE,0.4161074697971344,1
9385.0,6308.0,1494.0,0.0025,0,SE,0.25577797889709475,1
9392.0,6302.0,1502.0,0.005,0,SE,0.12327548936009407,0
9402.0,6294.0,1509.0,0.0025,0,SE,0.10736639574170112,0
9424.0,6328.0,1512.0,0.007,0,SE,0.16959583386778831,0
9430.0,6324.0,1519.0,0.007,0,SE,0.3248353123664856,1
9438.0,6320.0,1529.0,0.025,0,SE,0.3599201887845993,1
9830.0,6294.0,1498.0,0.009,0,SE,0.368787881731987,1
9902.0,6303.0,1521.0,0.013,0,SE,0.5137265264987946,1
10031.0,6376.0,1529.0,0.011,0,SE,0.13675464391708375,0
10050.0,6372.0,1533.0,0.012,0,SE,0.19791834130883218,1
9884.0,6720.0,1428.0,0.039,0,SE,0.17557312473654746,0
9842.0,6739.0,1407.0,0.0025,0,SE,0.1271715857088566,0
7134.0,6878.0,1192.0,0.0025,0,SE,0.0,0
7043.0,6955.0,1179.0,0.0025,0,SE,0.002315104752779007,0
7039.0,4179.0,887.0,0.015,0,SE,0.2954047441482544,1
7053.0,4168.0,894.0,0.018,0,SE,0.9114285826683044,1
9739.973,6295.477,1498.0,0.188,1,SE,0.2856956750154495,1
9799.325,6367.975,1475.0,0.093,0,SE,0.4295320749282837,1
9897.863,6508.022,1455.0,0.029,0,SE,0.3200008422136307,1
9898.519,6509.823,1454.0,0.023,0,SE,0.3165958017110825,1
9900.955,6524.649,1456.0,0.024,0,SE,0.1383341982960701,0
9900.994,6526.062,1456.0,0.037,0,SE,0.1464897722005844,0
9908.209,6530.959,1455.0,0.016,0,SE,0.12281559035181999,0
9909.227,6531.789,1455.0,0.021,0,SE,0.10717842131853103,0
9915.388,6636.172,1453.0,0.0025,0,SE,0.0,0
9944.644,6620.537,1462.0,0.0025,0,SE,0.0,0
9962.632,6620.384,1473.0,0.0025,0,SE,0.0,0
9757.765,6577.131,1416.75,0.019,0,SE,0.0875478819012642,0
9784.293,6633.692,1408.6,0.01,0,SE,0.041478697955608365,0
9782.049,6637.738,1408.01,0.018,0,SE,0.18676183968782425,1
9892.451,6741.54,1405.1,0.006,0,SE,0.12535340785980226,0
9890.076,6738.958,1404.28,0.005,0,SE,0.12364494279026986,0
10038.807,6374.509,1516.88,0.008,0,SE,0.19297702759504318,1
10033.823,6380.144,1518.7,0.007,0,SE,0.16441196352243423,0
10035.323,6380.144,1518.7,0.015,0,SE,0.3676040947437286,1
10058.066,6382.384,1549.0,0.096,0,SE,0.29194656312465667,1
10061.589,6373.738,1530.51,0.005,0,SE,0.007429519109427929,0
10041.788,6370.285,1529.95,0.005,0,SE,0.16691417396068572,0
10056.202,6374.427,1527.38,0.035,0,SE,0.5433089137077332,1
10055.108,6385.345,1541.0,0.005,0,SE,0.002985074557363987,0
10163.711,6252.092,1530.0,0.024,0,SE,0.10717159062623978,0
10160.057,6251.813,1537.0,0.0025,0,SE,0.007429519109427929,0
10293.22,6104.378,1471.83,0.008,0,SE,0.23812260702252389,1
10299.045,6102.594,1500.0,0.014,0,SE,0.43044965863227846,1
10305.26,6105.792,1479.71,0.011,0,SE,0.127171590924263,0
10305.31,6105.992,1479.71,0.011,0,SE,0.0029850743710994722,0
10305.331,6101.508,1476.73,0.012,0,SE,0.29665703848004343,1
10406.749,6048.345,1482.0,0.0025,0,SE,0.007429518923163414,0
10405.918,6048.194,1483.0,0.008,0,SE,0.05565595170482993,0
10404.521,6048.041,1484.0,0.005,0,SE,0.04250123649835587,0
10403.693,6047.974,1485.0,0.0025,0,SE,0.03163021355867386,0
9698.348,6299.905,1498.0,0.071,0,SE,0.24814786165952682,1
9779.314,6311.982,1494.0,0.0025,0,SE,0.3212995409965515,1
10663.0,5821.0,1457.0,0.017,0,SE,0.3200008422136307,1
10736.495,5788.955,1512.0,0.005,0,SE,0.11793065965175628,0
10746.435,5781.052,1519.0,0.0025,0,SE,0.07326216623187065,0
10760.233,5765.308,1540.0,0.05,0,SE,0.356060603260994,1
10756.416,5702.925,1545.18,0.0025,0,SE,0.1375612050294876,0
10756.416,5703.675,1545.18,0.024,0,SE,0.358189594745636,1
10777.316,5702.359,1551.11,0.135,1,SE,0.36206474900245667,1
10781.239,5714.179,1554.56,0.318,1,SE,0.7736363410949707,1
10781.339,5714.579,1554.56,0.014,0,SE,0.3639052927494049,1
10796.085,5752.192,1533.93,0.013,0,SE,0.5136363625526428,1
10795.755,5751.862,1533.93,0.0025,0,SE,0.024812030792236327,0
10795.355,5751.462,1533.93,0.014,0,SE,0.1908494748175144,1
10785.805,5765.804,1558.0,0.019,0,SE,0.13637299686670304,0
10822.434,5812.74,1528.48,0.009,0,SE,0.02925647683441639,0
10822.434,5814.74,1528.48,0.0025,0,SE,0.11827506795525551,0
10820.694,5822.978,1528.93,0.054,0,SE,0.09075915813446045,0
10890.816,5852.129,1531.8,0.0025,0,SE,0.010526315867900848,0
10888.49,5866.683,1530.07,0.02,0,SE,0.28624706119298937,1
10961.628,5933.863,1531.18,0.01,0,SE,0.068296879529953,0
10730.866,5868.33,1497.0,0.0025,0,SE,0.1840676747262478,0
10728.797,5871.829,1491.0,0.0025,0,SE,0.0,0
10791.762,5947.719,1493.0,0.0025,0,SE,0.0,0
10809.965,5979.418,1512.0,0.0025,0,SE,0.17994428649544716,0
10797.556,5978.833,1509.0,0.0025,0,SE,0.06644397974014282,0
10827.774,5969.127,1502.0,0.0025,0,SE,0.12364494651556016,0
10828.719,5975.07,1500.0,0.0025,0,SE,0.17117741107940673,0
10847.687,5985.819,1505.0,0.0025,0,SE,0.06997985392808914,0
10896.122,5998.548,1514.0,0.0025,0,SE,0.052192984521389006,0
10924.817,6010.615,1523.0,0.0025,0,SE,0.09289270862936974,0
10942.979,6014.762,1528.0,0.017,0,SE,0.23290976881980896,1
10960.114,6020.15,1530.0,0.007,0,SE,0.12320764809846878,0
11028.813,6041.332,1544.0,0.0025,0,SE,0.10365178063511848,0
10875.946,6040.388,1480.46,0.0025,0,SE,0.07326216623187065,0
10811.606,6137.087,1467.77,0.007,0,SE,0.1799854427576065,0
10798.596,6155.73,1473.0,0.005,0,SE,0.20190560072660446,1
10817.573,6198.023,1468.48,0.026,0,SE,0.3774868190288544,1
10865.939,6284.559,1508.86,0.006,0,SE,0.1232754871249199,0
10975.592,6390.034,1497.3,0.0025,0,SE,0.308491612970829,1
10791.388,6067.744,1466.0,0.0025,0,SE,0.04250123649835587,0
10782.41,6115.233,1459.0,0.007,0,SE,0.016778176464140416,0
10766.031,6153.87,1460.0,0.006,0,SE,0.41740618348121644,1
10760.0,6173.0,1454.0,0.009,0,SE,0.24182494431734086,1
10779.0,6287.0,1453.0,0.005,0,SE,0.042501238733530046,0
10920.0,6418.0,1487.0,0.0025,0,SE,0.18891401514410971,1
10718.315,6190.842,1442.0,0.0025,0,SE,0.0399707593023777,0
10713.582,6204.9,1445.0,0.009,0,SE,0.06936606243252755,0
10716.626,6355.484,1437.0,0.0025,0,SE,0.02275395505130291,0
10726.726,6353.396,1422.0,0.0025,0,SE,0.0,0
10810.606,6402.749,1447.88,0.0025,0,SE,0.021788942441344262,0
10893.451,6468.323,1430.0,0.005,0,SE,0.3761881232261658,1
10943.0,6540.0,1446.0,0.006,0,SE,0.04931942075490951,0
10934.55,6544.0,1443.0,0.0025,0,SE,0.0757575735449791,0
10838.0,6970.0,1379.0,0.0025,0,SE,0.0029850743710994722,0
10985.236,6465.938,1476.65,0.0025,0,SE,0.3691947191953659,1
11027.012,6514.599,1485.18,0.009,0,SE,0.0443194180727005,0
11060.061,6529.653,1513.0,0.007,0,SE,0.049319418519735335,0
11050.14,6507.386,1496.27,0.026,0,SE,0.03997076079249382,0
11013.126,6555.424,1469.53,0.0025,0,SE,0.002985074743628502,0
11008.37,6690.639,1475.0,0.01,0,SE,0.002985074743628502,0
10884.151,6855.847,1420.0,0.0025,0,SE,0.04250123798847198,0
8188.116,5693.62,1451.0,0.017,0,SE,0.010526315867900848,0
8185.938,5699.085,1450.0,0.005,0,SE,0.010526315867900848,0
8187.557,5576.832,1467.0,0.0025,0,SE,0.0,0
8119.246,5576.896,1491.0,0.0025,0,SE,0.0,0
8122.615,5580.841,1490.0,0.0025,0,SE,0.0,0
8038.942,5594.018,1485.94,0.007,0,SE,0.08322884067893029,0
8037.84,5634.98,1473.75,0.02,0,SE,0.052846065163612364,0
7960.116,5487.462,1483.98,0.263,1,SE,0.5007395088672638,1
7868.927,5392.414,1461.0,0.011,0,SE,0.01497076041996479,0
7841.34,5381.136,1450.0,0.007,0,SE,0.39821194112300873,1
7837.401,5371.365,1448.0,0.077,0,SE,0.9314285635948181,1
8402.877,4944.364,1182.22,0.02,0,SE,0.13441172018647193,0
8463.307,4830.322,1141.09,0.0025,0,SE,0.0,0
8067.281,5575.402,1503.0,0.037,0,SE,0.3774868190288544,1
7993.0,5462.0,1490.0,0.029,0,SE,0.1621730774641037,0
7985.52,5480.849,1514.0,0.096,0,SE,0.521521931886673,1
7834.0,5424.0,1436.0,0.005,0,SE,0.11793065965175628,0
7644.533,5312.194,1449.0,0.011,0,SE,0.32727164030075073,1
8456.0,4768.0,1110.0,0.005,0,SE,0.012746041454374791,0
7552.0,5299.0,1399.0,0.0025,0,SE,0.0,0
7316.0,5338.0,1373.0,0.0025,0,SE,0.0,0
7254.0,5305.0,1371.0,0.0025,0,SE,0.028708134591579438,0
7271.0,5300.0,1346.0,0.0025,0,SE,0.0,0
7174.0,5235.0,1368.0,0.0025,0,SE,0.0,0
7214.0,5275.0,1365.0,0.0025,0,SE,0.0,0
7121.0,5311.0,1351.0,0.0025,0,SE,0.0,0
7085.0,5361.0,1307.0,0.026,0,SE,0.16035490185022355,0
7085.137,5361.376,1307.0,0.029,0,SE,0.04931942075490951,0
7088.0,5445.0,1267.0,0.0025,0,SE,0.0,0
7000.0,5421.0,1220.0,0.0025,0,SE,0.0,0
7374.0,5248.0,1316.0,0.0025,0,SE,0.0,0
7388.0,5177.0,1308.0,0.0025,0,SE,0.004444444552063942,0
7537.0,5166.0,1320.0,0.0025,0,SE,0.0,0
7555.0,5115.0,1373.0,0.0025,0,SE,0.0,0
7596.0,5163.0,1381.0,0.0025,0,SE,0.0,0
7765.0,5021.0,1284.0,0.0025,0,SE,0.0,0
7823.0,4907.0,1274.0,0.0025,0,SE,0.0,0
7942.0,4860.0,1215.0,0.0025,0,SE,0.0,0
7886.0,4822.0,1195.0,0.0025,0,SE,0.0,0
8009.0,4723.0,1132.0,0.0025,0,SE,0.07326216995716095,0
7437.008,5468.047,1372.0,0.0025,0,SE,0.0,0
7537.487,5489.147,1370.0,0.035,0,SE,0.17998543456196786,0
7450.437,5620.751,1286.0,0.0025,0,SE,0.0,0
7513.254,5653.021,1293.0,0.0025,0,SE,0.0029850743710994722,0
7518.399,5690.262,1286.0,0.005,0,SE,0.004444444552063942,0
7392.36,5724.571,1235.0,0.005,0,SE,0.13756120055913926,0
7306.977,5770.591,1186.0,0.007,0,SE,0.04931942075490951,0
7295.639,5755.038,1187.0,0.0025,0,SE,0.002985074557363987,0
7299.823,5787.374,1183.0,0.0025,0,SE,0.0,0
9016.0,5096.0,1190.0,0.0025,0,SE,0.0,0
8949.0,4946.0,1198.0,0.0025,0,SE,0.0,0
8937.0,5192.0,1170.0,0.0025,0,SE,0.010526315867900848,0
8940.0,5296.0,1174.0,0.0025,0,SE,0.0,0
8780.0,5308.0,1220.0,0.0025,0,SE,0.0,0
8571.0,5252.0,1239.0,0.0025,0,SE,0.0,0
8439.0,5192.0,1254.0,0.0025,0,SE,0.007429519109427929,0
8409.0,5162.0,1250.0,0.0025,0,SE,0.0029850743710994722,0
8400.0,5163.0,1248.0,0.156,1,SE,0.1839812032878399,0
8227.0,4879.0,1167.0,0.0025,0,SE,0.002985074557363987,0
8224.0,4869.0,1157.0,0.0025,0,SE,0.0,0
8013.0,4689.0,1114.0,0.007,0,SE,0.11860699579119682,0
7969.0,4654.0,1109.0,0.0025,0,SE,0.002985074557363987,0
7939.0,4564.0,1058.0,0.0025,0,SE,0.002985074557363987,0
8398.0,5926.0,1416.0,0.0025,0,SE,0.0,0
8346.0,5624.0,1396.0,0.0025,0,SE,0.0,0
8358.0,5483.0,1364.0,0.0025,0,SE,0.0,0
8332.0,5475.0,1374.0,0.0025,0,SE,0.002985074743628502,0
8257.0,5550.0,1426.0,0.0025,0,SE,0.0,0
8189.0,5453.0,1423.0,0.0025,0,SE,0.0029850743710994722,0
8309.0,5243.0,1325.0,0.0025,0,SE,0.0,0
8240.0,5118.0,1298.0,0.0025,0,SE,0.0,0
8423.0,5114.0,1244.0,0.0025,0,SE,0.002985074557363987,0
8565.0,5005.0,1159.0,0.0025,0,SE,0.0,0
8485.0,4846.0,1141.0,0.0025,0,SE,0.0,0
8460.0,4754.0,1137.0,0.0025,0,SE,0.002985074557363987,0
8478.0,4706.0,1119.0,0.005,0,SE,0.0,0
6876.91,4935.207,1075.0,0.019,0,SE,0.02925647497177124,0
6973.099,4908.679,1117.0,0.401,1,SE,0.44343666434288026,1
7077.164,4740.719,1070.0,0.019,0,SE,0.0029850743710994722,0
7130.849,4715.697,1055.0,0.015,0,SE,0.17050003483891488,0
7095.31,4683.005,1051.0,0.0025,0,SE,0.013793103396892548,0
6933.387,4491.697,959.0,0.0025,0,SE,0.002985074557363987,0
7232.238,4423.497,923.0,0.0025,0,SE,0.002985074557363987,0
7216.168,4546.768,970.0,0.0025,0,SE,0.0029850743710994722,0
7274.379,4589.765,1006.0,0.0025,0,SE,0.0029850743710994722,0
7321.26,4585.761,1024.0,0.007,0,SE,0.002985074557363987,0
7549.156,4548.131,1069.0,0.0025,0,SE,0.01965174302458763,0
7664.31,4557.415,1072.0,0.0025,0,SE,0.007429518736898899,0
7928.936,4532.386,1060.0,0.0025,0,SE,0.0029850743710994722,0
7683.43,4469.841,1036.0,0.0025,0,SE,0.002985074557363987,0
7436.362,4377.58,944.0,0.0025,0,SE,0.0,0
8526.9,5998.63,1409.48,0.0025,0,SE,0.002985074743628502,0
8527.44,5936.09,1379.58,0.029,0,SE,0.049319420009851456,0
8475.19,5865.56,1353.28,0.0025,0,SE,0.0,0
8400.96,5594.5,1351.58,0.0025,0,SE,0.007429519109427929,0
8687.14,5293.29,1194.68,0.0025,0,SE,0.002985074557363987,0
8435.15,5558.05,1340.28,0.0025,0,SE,0.003216226864606142,0
8594.05,6007.62,1433.3,0.0025,0,SE,0.010526315867900848,0
8595.7,5999.6,1428.0,0.0025,0,SE,0.0029850743710994722,0
8618.49,5946.74,1429.29,0.0025,0,SE,0.0,0
8742.03,5767.08,1420.41,0.0025,0,SE,0.0,0
8630.2,5842.56,1396.0,0.02,0,SE,0.07662304006516933,0
8556.85,5870.64,1368.65,0.043,0,SE,0.10364494025707245,0
8557.7,5871.49,1368.65,0.005,0,SE,0.845682680606842,1
8548.67,5806.69,1341.28,0.0025,0,SE,0.0,0
8524.72,5764.64,1333.57,0.0025,0,SE,0.0,0
8579.84,5678.53,1304.19,0.006,0,SE,0.04427455812692642,0
8567.52,5620.21,1297.17,0.0025,0,SE,0.0,0
8605.53,5590.24,1286.7,0.005,0,SE,0.05508034750819206,0
8730.17,5566.78,1299.12,0.006,0,SE,0.8400000095367431,1
8756.96,5544.4,1312.57,0.056,0,SE,0.7976320028305054,1
8769.0,5532.67,1306.81,0.0025,0,SE,0.47107791900634766,1
8843.59,5477.65,1277.49,0.0025,0,SE,0.0029850743710994722,0
8895.97,5503.07,1276.82,0.09,0,SE,0.0,0
9047.21,5033.1,1213.31,0.0025,0,SE,0.0,0
13113.21,6580.892,1538.0,0.0025,0,SE,0.01497076079249382,0
13113.204,6579.749,1538.0,0.022,0,SE,0.10075757652521133,0
13113.231,6578.797,1538.0,0.021,0,SE,0.07864673808217049,0
13113.212,6577.722,1538.0,0.0025,0,SE,0.0,0
12971.0,6609.0,1524.0,0.005,0,SE,0.12327548190951347,0
12850.0,6553.0,1516.0,0.0025,0,SE,0.0,0
12767.646,6507.378,1557.0,0.0025,0,SE,0.002985074557363987,0
12418.742,6312.14,1511.66,0.372,1,SE,0.7244444489479065,1
12369.0,6246.0,1488.0,0.0025,0,SE,0.0,0
12363.0,6098.0,1477.0,0.0025,0,SE,0.0,0
12346.345,6084.521,1512.0,0.445,1,SE,0.7600000143051148,1
12245.056,6314.937,1438.0,0.0025,0,SE,0.0,0
12250.688,6333.912,1448.0,0.0025,0,SE,0.0,0
12174.954,6368.078,1402.0,0.0025,0,SE,0.0,0
12099.47,6411.755,1376.0,0.0025,0,SE,0.10183359906077386,0
12066.249,6446.937,1374.0,0.0025,0,SE,0.0,0
11961.156,6512.366,1367.0,0.0025,0,SE,0.0,0
11579.528,6845.732,1355.0,0.0025,0,SE,0.0316963255405426,0
13009.704,6619.15,1544.27,0.0025,0,SE,0.0,0
12989.375,6612.729,1539.38,0.073,0,SE,0.12182676643133164,0
12929.12,6593.801,1523.09,0.0025,0,SE,0.0,0
12831.31,6542.322,1529.17,0.0025,0,SE,0.013793103396892548,0
12600.041,6529.809,1557.14,0.0025,0,SE,0.0,0
12405.711,6599.967,1571.49,0.0025,0,SE,0.0,0
12358.239,6165.869,1493.21,0.069,0,SE,0.10546312704682351,0
12318.48,6071.788,1493.43,0.005,0,SE,0.002985074557363987,0
12175.563,6025.04,1493.97,0.0025,0,SE,0.010526315867900848,0
12148.866,6036.253,1490.58,0.0025,0,SE,0.0,0
11844.238,6031.247,1478.17,0.005,0,SE,0.0732621654868126,0
11813.631,6042.868,1490.58,0.0025,0,SE,0.01727078966796398,0
11283.884,6384.383,1465.95,0.0025,0,SE,0.0,0
11124.085,6882.425,1385.65,0.005,0,SE,0.1322163738310337,0
9122.0,6366.0,1390.0,0.0025,0,SE,0.002985074557363987,0
9012.0,6404.0,1409.0,0.0025,0,SE,0.0,0
9201.0,6520.0,1362.0,0.005,0,SE,0.0,0
9159.0,6615.0,1348.0,0.006,0,SE,0.002985074557363987,0
9008.0,6622.0,1342.0,0.0025,0,SE,0.0,0
9078.0,6711.0,1333.0,0.0025,0,SE,0.0,0
8899.0,6746.0,1320.0,0.005,0,SE,0.0,0
8654.0,6665.0,1371.0,0.0025,0,SE,0.007429519109427929,0
8618.0,6656.0,1378.0,0.0025,0,SE,0.004444444179534912,0
9247.878,6391.422,1418.0,0.0025,0,SE,0.0,0
9275.735,6609.744,1397.0,0.005,0,SE,0.0,0
9255.155,6844.422,1386.0,0.0025,0,SE,0.0,0
9311.03,6885.561,1391.0,0.029,0,SE,0.17645879238843917,0
9332.496,6908.476,1409.0,0.007,0,SE,0.16959583163261413,0
9332.306,6918.581,1392.0,0.011,0,SE,0.23540127128362656,1
9142.554,6308.243,1408.11,0.0025,0,SE,0.0,0
9188.867,6268.263,1424.22,0.0025,0,SE,0.0,0
9307.264,6330.462,1427.14,0.0025,0,SE,0.0,0
9291.764,6342.348,1418.24,0.0025,0,SE,0.0,0
9249.006,6440.427,1396.53,0.0025,0,SE,0.0,0
9320.683,6575.191,1393.99,0.0025,0,SE,0.0,0
9361.382,6661.742,1417.3,0.0025,0,SE,0.0,0
9402.416,6919.178,1364.12,0.011,0,SE,0.08257576078176498,0
9115.31,6910.447,1308.9,0.0025,0,SE,0.0,0
7593.259,6351.699,1293.285,0.009,0,SE,0.12145729809999466,0
7585.278,6345.557,1298.502,0.011,0,SE,0.10554821342229843,0
7564.877,6330.717,1304.417,0.043,0,SE,0.21315868869423865,1
7572.724,6320.114,1310.916,0.016,0,SE,0.396164221316576,1
